file_name,section,speaker_name,speaker_role,start,stop,text,total_time
2007.07-77,0,kevin_c_newsom,,113.338,124.878,"That election was conducted under a cloud of litigation that everyone certainly knew about and it went forward only because, in the wake of Young, the trial court temporarily misapplied State law.",11.540000000000006
2007.07-77,0,kevin_c_newsom,,124.878,138.638,"If a trial court had gotten State law right to begin with, Your Honor, and had enjoined the election as we now all know it should have, then there never would have been the election to point to as evidence that 85-237 ever went into force or effect.",13.760000000000005
2007.07-77,0,kevin_c_newsom,,138.638,164.27,"And it seems to me inconceivable, consistent with any meaningful notion of federalism, that section 5 can require a world in which a State trial court, as we say in the reply brief, which exists at the bottom of the state judicial hierarchy, can by getting State law wrong in the first place lock into State law as a section 5 baseline an unconstitutional statute.",25.632000000000005
2007.07-77,0,kevin_c_newsom,,164.27,181.565,"I don't anybody, on this side of the podium anyway, to be denying that 85-237 was, is now and was at its inception, unconstitutional and thereby strip the Alabama Supreme Court of its sovereign prerogative to correct the errors of lower courts.",17.294999999999987
2007.07-77,0,john_paul_stevens,scotus_justice,181.565,190.588,"What if there had been no challenge to that election, but two or three years later somebody challenged the election and then the Supreme Court said it was invalid.",9.022999999999996
2007.07-77,0,kevin_c_newsom,,190.588,191.69,"Well, Justice Stevens--",1.1020000000000039
2007.07-77,0,john_paul_stevens,scotus_justice,191.69,193.756,Then there never would have been a State statute.,2.0660000000000025
2007.07-77,0,kevin_c_newsom,,193.756,194.34,--I'm sorry?,0.5840000000000032
2007.07-77,0,john_paul_stevens,scotus_justice,194.34,198.526,"Then there never would have been a State statute, a valid State statute.",4.186000000000007
2007.07-77,0,kevin_c_newsom,,198.526,198.843,Right.,0.31699999999997885
2007.07-77,0,kevin_c_newsom,,198.843,203.58,"There are... we have pitched two different arguments in this case, Your Honor.",4.737000000000023
2007.07-77,0,kevin_c_newsom,,203.58,213.286,"And under the, I think it's fair, to say the broader of the two arguments, contained in Roman II of our brief, that, the later action, nonetheless would not be a change under section 5.",9.705999999999989
2007.07-77,0,kevin_c_newsom,,213.286,229.713,"But under the argument that I was talking about specifically under Young versus Fordice, I think it does make a difference that the Alabama Supreme Court stepped in at the earliest possible opportunity to invalidate this statute, again as part of litigation that preceded the first and only implementation, attempted implementation, of the statute.",16.426999999999992
2007.07-77,0,kevin_c_newsom,,229.713,250.626,"And I think the question at bottom here in this case is whether section 5 provides State courts with any breathing space whatsoever in which to conduct this exercise of judicial review, and our submission is that at the very least that it ought to extend so far as to allow State courts to step in, as they did here, at the earliest possible opportunity.",20.91300000000001
2007.07-77,0,anthony_m_kennedy,scotus_justice,250.626,267.538,"If the respondent prevails in this case and you have a case similar to this one that begins in the trial court, how do you think it would work, that the plaintiffs in the trial court action have to get preclearance either way?",16.912000000000006
2007.07-77,0,anthony_m_kennedy,scotus_justice,267.538,270.64,They have to get preclearance in the event that they prevail?,3.1019999999999754
2007.07-77,0,anthony_m_kennedy,scotus_justice,270.64,275.108,And then the other side has to get preclearance in the event that it doesn't.,4.468000000000018
2007.07-77,0,anthony_m_kennedy,scotus_justice,275.108,277.227,"I mean, is that the way it would work in your view?",2.1189999999999714
2007.07-77,0,kevin_c_newsom,,277.227,278.527,I'm not frankly--,1.3000000000000114
2007.07-77,0,anthony_m_kennedy,scotus_justice,278.527,286.131,"If I'm in State trial court, how can I make a ruling if... assuming the respondents win in this case, if I know there has to be preclearance?",7.603999999999985
2007.07-77,0,kevin_c_newsom,,286.131,322.82,"--Well, I think, Your Honor, that's certainly part of the point that we've emphasized here as one of the key federalism issues in this case, is that this case really does in a very functional way strip State courts of their jurisdiction to exercise judicial review, whether at the trial court stage or at the supreme court stage because on Appellee's theory once the statute is precleared it is effectively locked in place and that the trial court or the supreme court needs permission from the Executive Branch in Washington to exercise the authority to--",36.68900000000002
2007.07-77,0,anthony_m_kennedy,scotus_justice,322.82,329.224,"I suppose States get... State courts get preclearance all the time with district changes, don't they?",6.403999999999996
2007.07-77,0,anthony_m_kennedy,scotus_justice,329.224,330.41,Or how does it work?,1.1860000000000355
2007.07-77,0,anthony_m_kennedy,scotus_justice,330.41,336.397,"They just hold the judgment in abeyance until there is preclearance, and couldn't... and if so, couldn't do you that here?",5.986999999999966
2007.07-77,0,kevin_c_newsom,,336.397,344.251,"--Well, to be sure the Appellees are correct that it is the administration of the change itself that requires preclearance.",7.853999999999985
2007.07-77,0,kevin_c_newsom,,344.251,357.96,So I don't want the Court to think that our position here is that courts are having to... to render sort of provisional judgments that are then subject to preclearance in Washington.,13.709000000000003
2007.07-77,0,kevin_c_newsom,,357.96,364.647,"The point is that, so I think in the redistricting example, Your Honor, it would be the implementation of the redistricting that would require preclearance.",6.687000000000012
2007.07-77,0,antonin_scalia,scotus_justice,364.647,376.205,"Are there any other district cases that require preclearance except those that redistrict the, the State?",11.557999999999993
2007.07-77,0,kevin_c_newsom,,376.205,393.816,"No Your Honor, and the point is that no one here denies, certainly the State does not deny, that a State court order redistricting, redrawing a map, in essence, and giving rise or exercising what is functionally, as this Court has said, a legislative power requires redistricting.",17.61099999999999
2007.07-77,0,kevin_c_newsom,,393.816,394.733,No one doubts that.,0.91700000000003
2007.07-77,0,kevin_c_newsom,,394.733,405.041,"But the question here is quite different: Whether if there is a spectrum of State court decisions with redistricting at one end, my case has to be at the other end of the spectrum.",10.307999999999993
2007.07-77,0,david_h_souter,scotus_justice,405.041,422.253,Are there district court... there must be... district court cases in which the State trial court has invalidated on some State constitutional ground legislation redistricting that has been passed by the legislature?,17.21199999999999
2007.07-77,0,david_h_souter,scotus_justice,422.253,425.622,"When that happens, have those opinions been precleared?",3.369000000000028
2007.07-77,0,kevin_c_newsom,,425.622,427.906,"Not to my knowledge, Your Honor.",2.283999999999992
2007.07-77,0,kevin_c_newsom,,427.906,432.541,And I will confess that I'm not aware of any right off the top of my mind that fit that paradigm.,4.634999999999991
2007.07-77,0,kevin_c_newsom,,432.541,433.291,But not to my knowledge.,0.75
2007.07-77,0,kevin_c_newsom,,433.291,433.893,The only--,0.6019999999999754
2007.07-77,0,david_h_souter,scotus_justice,433.893,438.262,But isn't the reason that there would be no reason to preclear them?,4.369000000000028
2007.07-77,0,david_h_souter,scotus_justice,438.262,462.328,"I mean, if the State court invalidates legislative redistricting, and does so before there has been a preclearance request, in other words, if it gets into State court right off the bat, then there's no State law subsequently to ask the feds to preclear.",24.065999999999974
2007.07-77,0,kevin_c_newsom,,462.328,467.382,"--That might be right, Justice Souter, but I'm not sure that I understand the implications for this case.",5.0540000000000305
2007.07-77,0,kevin_c_newsom,,467.382,467.832,If you could--,0.44999999999998863
2007.07-77,0,david_h_souter,scotus_justice,467.832,474.035,"Well, I guess what I'm saying is your ""No"" answer does not prove much.",6.203000000000031
2007.07-77,0,david_h_souter,scotus_justice,474.035,481.624,"In other words, you're trying to make the case here that there is something extremely unusual about this.",7.588999999999999
2007.07-77,0,david_h_souter,scotus_justice,481.624,499.853,"And I thought your answer to Justice Scalia in effect was one reason that it's unusual is that we don't have any of these cases in, in which a State court has knocked out a State law that is then subject to some kind of preclearance review.",18.228999999999985
2007.07-77,0,david_h_souter,scotus_justice,499.853,527.687,"And my only point was, if I understand the situation, as long as the preclearance review had not preceded the State constitutionality judgment, following the State constitutionality judgment there would be no law to take to Washington, whether it be to... to the Justice Department or to... or to the Court, and ask to have precleared.",27.834000000000003
2007.07-77,0,david_h_souter,scotus_justice,527.687,530.855,So the fact that there are no such cases doesn't prove anything.,3.1680000000000064
2007.07-77,0,kevin_c_newsom,,530.855,540.163,"--Well, I think the point that I was trying to make, Your Honor, is that this Court has said in construing section 5 that it will not construe it so as to exacerbate federalism costs.",9.307999999999993
2007.07-77,0,kevin_c_newsom,,540.163,550.302,"And one of the reasons that the federalism costs are exacerbated here is that this is... this scenario is simply unlike any, as we say in the brief, that this Court has--",10.13900000000001
2007.07-77,0,david_h_souter,scotus_justice,550.302,551.102,"Well, that may be--",0.7999999999999545
2007.07-77,0,anthony_m_kennedy,scotus_justice,551.102,554.839,But you said in answer to Justice Souter that this is your case.,3.73700000000008
2007.07-77,0,anthony_m_kennedy,scotus_justice,554.839,556.506,There is no law that's precleared.,1.6669999999999163
2007.07-77,0,kevin_c_newsom,,556.506,572.968,"--Well, it's certainly true, Your Honor, that when a state Court, as any court... as this Court made clear only last month in Danforth, when a court exercises judicial review to invalidate a practice that's unconstitutional it is not changing or making new law as it goes along, but declaring what the law has always been.",16.46199999999999
2007.07-77,0,antonin_scalia,scotus_justice,572.968,587.526,There is a law to be cleared if you... if you assume that the existence of a law to be cleared occurs before that law has been tested in the courts.,14.557999999999993
2007.07-77,0,antonin_scalia,scotus_justice,587.526,609.324,"In the hypothetical we've been discussing, just as in this case, there was a State law and if you assume the State law is valid before it's gone through the judicial clearance process, there is a State law change when the clearance process results in striking down the law.",21.798000000000002
2007.07-77,0,antonin_scalia,scotus_justice,609.324,612.959,I don't... it seems to me that the two situations are pretty parallel.,3.634999999999991
2007.07-77,0,kevin_c_newsom,,612.959,619.397,"Well, with respect, Justice Scalia, my case is the latter situation, where there was technically a law in place.",6.438000000000102
2007.07-77,0,kevin_c_newsom,,619.397,621.482,85-257 to be sure was in place.,2.0849999999999227
2007.07-77,0,kevin_c_newsom,,621.482,627.386,"Now, whether it was in force or effect within the meaning of this Court's decision in Young is different, but it was in place.",5.903999999999996
2007.07-77,0,ruth_bader_ginsburg,scotus_justice,627.386,629.471,And it was precleared at what point?,2.0850000000000364
2007.07-77,0,ruth_bader_ginsburg,scotus_justice,629.471,634.372,The 1985 law was precleared before the litigation?,4.900999999999954
2007.07-77,0,kevin_c_newsom,,634.372,637.91,"Yes, Your Honor, it was precleared virtually immediately, so let's say in '85.",3.538000000000011
2007.07-77,0,kevin_c_newsom,,637.91,641.828,"I don't remember the month specifically, but it was precleared in '85.",3.9180000000000064
2007.07-77,0,ruth_bader_ginsburg,scotus_justice,641.828,643.062,And it was submitted by?,1.2340000000000373
2007.07-77,0,kevin_c_newsom,,643.062,645.164,Submitted by the State of Alabama.,2.1019999999999754
2007.07-77,0,ruth_bader_ginsburg,scotus_justice,645.164,646.214,Yes.,1.0500000000000682
2007.07-77,0,ruth_bader_ginsburg,scotus_justice,646.214,648.449,And then the litigation came.,2.2349999999999
2007.07-77,0,kevin_c_newsom,,648.449,648.816,Right.,0.3670000000000755
2007.07-77,0,kevin_c_newsom,,648.816,651.601,The litigation was commenced in April of 1987.,2.784999999999968
2007.07-77,0,ruth_bader_ginsburg,scotus_justice,651.601,659.424,"And so your point is that if the circuit court... there are only two levels of court in this, the circuit court and the supreme court?",7.822999999999979
2007.07-77,0,kevin_c_newsom,,659.424,660.94,For purposes of this litigation.,1.5160000000000764
2007.07-77,0,john_g_roberts_jr,scotus_justice,660.94,670.213,"So if the circuit court had gotten the State law right, then there never would have been an election?",9.27299999999991
2007.07-77,0,kevin_c_newsom,,670.213,671.698,"Well, that's right.",1.4850000000000136
2007.07-77,0,david_h_souter,scotus_justice,671.698,675.649,--There never would have been perhaps preclearance if it got it right soon enough.,3.951000000000022
2007.07-77,0,kevin_c_newsom,,675.649,681.003,"Well, that's true, but of course courts don't get to reach out and grab the disputes and bring them into courts.",5.354000000000042
2007.07-77,0,david_h_souter,scotus_justice,681.003,699.415,"Well, but if the... if the challenging parties go into court at the first opportunity and you don't have an election sort of coming up next week, I would suppose that in cases like that, the State would at least allow the State litigation to proceed to some level.",18.41199999999992
2007.07-77,0,david_h_souter,scotus_justice,699.415,719.595,"And if in point of fact that State litigation resulted in a declaration that the new statute was unconstitutional in some fashion, one would not expect the State then to bull ahead and ask for preclearance, as opposed to trying either to appeal at the State level or to correct the statute.",20.180000000000064
2007.07-77,0,kevin_c_newsom,,719.595,724.849,"That's right, Your Honor, but it... but the challenge here would not have been ripe until 1987.",5.254000000000019
2007.07-77,0,kevin_c_newsom,,724.849,726.468,There was no vacancy on the horizon.,1.6189999999999145
2007.07-77,0,kevin_c_newsom,,726.468,733.272,And so the challenge here was brought at the earliest conceivable opportunity when the vacancy became a reality.,6.804000000000087
2007.07-77,0,david_h_souter,scotus_justice,733.272,734.072,I will assume that.,0.7999999999999545
2007.07-77,0,anthony_m_kennedy,scotus_justice,734.072,749.032,"Even in the hypothetical Justice Souter proposes, I don't know the rules in Alabama, but I can see a Federal court saying: Well, this is premature; it hasn't been precleared; why should I pass on the validity of something that might not be precleared?",14.960000000000036
2007.07-77,0,kevin_c_newsom,,749.032,751.565,"Well, I think that's entirely possible, Your Honor, and--",2.5330000000000155
2007.07-77,0,antonin_scalia,scotus_justice,751.565,754.735,"On the other hand, I can also see the attorney general saying: Why should I preclear it?",3.169999999999959
2007.07-77,0,antonin_scalia,scotus_justice,754.735,759.92,It hasn't even been determined to be law in Alabama yet.,5.184999999999945
2007.07-77,0,antonin_scalia,scotus_justice,759.92,765.974,Does the Justice Department preclear stuff that is... that is in the midst of litigation?,6.054000000000087
2007.07-77,0,kevin_c_newsom,,765.974,777.782,"--The Justice Department's regulations at 51.22, Your Honor, say that they will not preclear things that are not final and that are subject, it says, to revision by court... by court judgment.",11.807999999999993
2007.07-77,0,kevin_c_newsom,,777.782,782.75,"But that regulation is specific, the Federal Register says--",4.967999999999961
2007.07-77,0,anthony_m_kennedy,scotus_justice,782.75,788.253,How does that apply to a State statute which is fully enacted and then there's going to be a challenge?,5.503000000000043
2007.07-77,0,kevin_c_newsom,,788.253,802.03,"--The truth is the regulations don't speak specifically to that question, and the reason is that the regulations are quite clear in the Federal Register at 46 Federal Register 872 that they don't deal with changes, so called, brought about as a result of court judgments.",13.77699999999993
2007.07-77,0,kevin_c_newsom,,802.03,809.401,"The regulation that I was referring to, 51.22, refers specifically to State courts having an administrative role to play in--",7.370999999999981
2007.07-77,0,antonin_scalia,scotus_justice,809.401,810.886,Where they are doing the districting or--,1.4850000000000136
2007.07-77,0,kevin_c_newsom,,810.886,813.638,"--That's right, redistricting, reannexation.",2.7520000000000664
2007.07-77,0,antonin_scalia,scotus_justice,813.638,823.727,--Do you know of any cases where... where a piece of State legislation has been in the middle of litigation where the Justice Department has precleared it?,10.088999999999942
2007.07-77,0,kevin_c_newsom,,823.727,827.513,"No, Your Honor, not right off... not as I'm standing here, I don't.",3.786000000000058
2007.07-77,0,antonin_scalia,scotus_justice,827.513,830.114,It seems like an exercise in futility.,2.600999999999999
2007.07-77,0,kevin_c_newsom,,830.114,838.653,"But the point... Justice Ginsburg, getting back to your point so you'll appreciate the timeline, in April of 1987 the challenge is brought.",8.538999999999987
2007.07-77,0,kevin_c_newsom,,838.653,842.724,In June of 1987 the election goes forward.,4.071000000000026
2007.07-77,0,kevin_c_newsom,,842.724,846.509,So the challenge here preceded the election by two months.,3.784999999999968
2007.07-77,0,kevin_c_newsom,,846.509,863.804,"And the point that I've been trying to make is that the... had the trial court gotten State law right to begin with and enjoined the election, as we now know it should have, there never would have been an election to point to, to show within the meaning of Young that the... that the statute was ever put into force and effect.",17.29499999999996
2007.07-77,0,stephen_g_breyer,scotus_justice,863.804,865.688,What happened... I have a factual question.,1.8840000000000146
2007.07-77,0,stephen_g_breyer,scotus_justice,865.688,879.663,"In around July, Mr. Sam Jones is sworn in and now he is in office until sometime after, I guess, September 1988, a little over a year, and then the Governor appointed him.",13.975000000000023
2007.07-77,0,stephen_g_breyer,scotus_justice,879.663,882.099,"Well, he must have gotten paid during that year.",2.4360000000000355
2007.07-77,0,kevin_c_newsom,,882.099,882.899,Yes.,0.7999999999999545
2007.07-77,0,stephen_g_breyer,scotus_justice,882.899,887.386,"And then when the Governor appointed him, what does the appointment look like?",4.486999999999966
2007.07-77,0,stephen_g_breyer,scotus_justice,887.386,889.336,Does it say it's retroactive?,1.9500000000000455
2007.07-77,0,stephen_g_breyer,scotus_justice,889.336,889.836,No.,0.5
2007.07-77,0,stephen_g_breyer,scotus_justice,889.836,890.921,I would be surprised.,1.0850000000000364
2007.07-77,0,stephen_g_breyer,scotus_justice,890.921,892.704,"I mean, you're not going to tell me it is.",1.7829999999999018
2007.07-77,0,stephen_g_breyer,scotus_justice,892.704,898.042,So my guess is he's appointed as of... let's say he's appointed by the Governor.,5.338000000000079
2007.07-77,0,stephen_g_breyer,scotus_justice,898.042,902.146,"It must have said as of when, and it probably said as of September '88.",4.103999999999928
2007.07-77,0,kevin_c_newsom,,902.146,904.162,"The truth is, Your Honor, I do not know what--",2.0160000000000764
2007.07-77,0,stephen_g_breyer,scotus_justice,904.162,912.351,"Well, I think it's important to me because, for this reason: I would guess they don't make it retroactive or you'd know it, and therefore we... we have more.",8.188999999999965
2007.07-77,0,stephen_g_breyer,scotus_justice,912.351,919.338,"We have the facts, the following facts, as to whether... and this is what Fordice says; it says this is a practical question.",6.986999999999966
2007.07-77,0,stephen_g_breyer,scotus_justice,919.338,924.642,It's not some theory about whether it's unconstitutional or not unconstitutional.,5.304000000000087
2007.07-77,0,stephen_g_breyer,scotus_justice,924.642,928.963,The question is as practical matter was it in force and effect?,4.320999999999913
2007.07-77,0,stephen_g_breyer,scotus_justice,928.963,941.271,"And, as a practical matter, one, there was an election under it; two, somebody was elected; three, he took office; four, he held that office for a year and was paid for it.",12.307999999999993
2007.07-77,0,stephen_g_breyer,scotus_justice,941.271,942.887,All right?,1.6159999999999854
2007.07-77,0,stephen_g_breyer,scotus_justice,942.887,954.428,"Why, as a practical fact, as a practical matter, we do not say that special election law was in force and effect for about a year and two months?",11.541000000000054
2007.07-77,0,kevin_c_newsom,,954.428,965.402,"--Your Honor, the difference, or what makes this case just like Young versus Fordice, is that the relevant... the relevant implementation in Young was not election.",10.974000000000046
2007.07-77,0,kevin_c_newsom,,965.402,967.838,The relevant implementation in Young was registration.,2.435999999999922
2007.07-77,0,kevin_c_newsom,,967.838,972.573,"And this Court's opinion makes clear that 4,000 real, live flesh and blood voters were registered.",4.735000000000014
2007.07-77,0,stephen_g_breyer,scotus_justice,972.573,976.794,"Yes, their registering is a precondition of voting.",4.221000000000004
2007.07-77,0,stephen_g_breyer,scotus_justice,976.794,979.146,Not one person had ever voted.,2.3519999999999754
2007.07-77,0,stephen_g_breyer,scotus_justice,979.146,981.931,"Moreover, they all had to register again.",2.785000000000082
2007.07-77,0,stephen_g_breyer,scotus_justice,981.931,993.988,"So the net practical effect of the election, of plan two in Young v. Fordice, was null, zero, zilch.",12.057000000000016
2007.07-77,0,stephen_g_breyer,scotus_justice,993.988,1003.844,"And the practical effect here is that somebody is elected under the law, holds office for a year and two months, and is paid.",9.855999999999995
2007.07-77,0,stephen_g_breyer,scotus_justice,1003.844,1005.963,It seems to me quite a big difference.,2.1189999999999145
2007.07-77,0,kevin_c_newsom,,1005.963,1006.829,"With respect, Your Honor--",0.8659999999999854
2007.07-77,0,stephen_g_breyer,scotus_justice,1006.829,1008.079,All right.,1.25
2007.07-77,0,stephen_g_breyer,scotus_justice,1008.079,1009.198,"I mean, that's what I wanted to know.",1.1190000000000282
2007.07-77,0,stephen_g_breyer,scotus_justice,1009.198,1013.967,"I mean, maybe it's different if this was a retroactive something or other, but I... you're not aware of that.",4.7690000000000055
2007.07-77,0,kevin_c_newsom,,1013.967,1014.217,"--No, I can't--",0.25
2007.07-77,0,stephen_g_breyer,scotus_justice,1014.217,1014.767,So I assume it wasn't.,0.5500000000000682
2007.07-77,0,kevin_c_newsom,,1014.767,1015.833,--tell you as I'm standing here that the--,1.0659999999999172
2007.07-77,0,stephen_g_breyer,scotus_justice,1015.833,1016.2,Yes.,0.3670000000000755
2007.07-77,0,kevin_c_newsom,,1016.2,1029.227,"--that the appointment was retroactive, but I do think that, given the nature of the implementation, the relevant implementation in Young being registration, the fact that 4,000 people were registered does bring this case pretty close to Young.",13.027000000000044
2007.07-77,0,kevin_c_newsom,,1029.227,1029.91,And the fact that--,0.6829999999999927
2007.07-77,0,stephen_g_breyer,scotus_justice,1029.91,1030.31,All right.,0.3999999999998636
2007.07-77,0,stephen_g_breyer,scotus_justice,1030.31,1032.811,Suppose I reject that on the ground of what I said.,2.5009999999999764
2007.07-77,0,stephen_g_breyer,scotus_justice,1032.811,1035.746,"I'm not saying I would, but suppose I did.",2.935000000000173
2007.07-77,0,stephen_g_breyer,scotus_justice,1035.746,1037.195,Isn't that the end of this case?,1.4489999999998417
2007.07-77,0,stephen_g_breyer,scotus_justice,1037.195,1042.2,"Because then, if I reject that, there is a plan.",5.005000000000109
2007.07-77,0,stephen_g_breyer,scotus_justice,1042.2,1045.202,"The plan is called ""the special election plan"".",3.0019999999999527
2007.07-77,0,stephen_g_breyer,scotus_justice,1045.202,1048.054,It is in effect for a year and two months.,2.852000000000089
2007.07-77,0,stephen_g_breyer,scotus_justice,1048.054,1050.34,People hold office in election and they're paid.,2.285999999999831
2007.07-77,0,stephen_g_breyer,scotus_justice,1050.34,1054.192,"And then a new plan comes along, the governor's plan.",3.852000000000089
2007.07-77,0,stephen_g_breyer,scotus_justice,1054.192,1062.298,"Now that seems to me a change, and the statute says that if you have a change, which this would be, you've got to preclear it.",8.105999999999995
2007.07-77,0,stephen_g_breyer,scotus_justice,1062.298,1063.498,End of matter.,1.2000000000000455
2007.07-77,0,stephen_g_breyer,scotus_justice,1063.498,1065.133,"Now, what's your argument about that?",1.634999999999991
2007.07-77,0,kevin_c_newsom,,1065.133,1071.254,"--With respect to that, Your Honor, it's that I don't think it is accurate to say that this was the governor's plan.",6.120999999999867
2007.07-77,0,kevin_c_newsom,,1071.254,1072.137,The Governor was not--,0.8830000000000382
2007.07-77,0,stephen_g_breyer,scotus_justice,1072.137,1083.676,"No, I'm just using that as shorthand, the shorthand for a system under which the officeholder is appointed by the government... by the governor.",11.538999999999987
2007.07-77,0,kevin_c_newsom,,1083.676,1084.145,--Right.,0.46900000000005093
2007.07-77,0,kevin_c_newsom,,1084.145,1084.511,And--,0.36599999999998545
2007.07-77,0,stephen_g_breyer,scotus_justice,1084.511,1101.52,"And I'm saying if we start from the base that the plan is special election which was in force and effect for a year and two months, then for whatever set of reasons there is a change, and the State has to preclear the change.",17.009000000000015
2007.07-77,0,stephen_g_breyer,scotus_justice,1101.52,1103.156,"Now, what's the answer to that?",1.6359999999999673
2007.07-77,0,kevin_c_newsom,,1103.156,1113.647,"--The answer to that, Your Honor, is that the shorthand misses the fact here that what we're talking about is that the change results here from a State court exercising judicial review.",10.490999999999985
2007.07-77,0,kevin_c_newsom,,1113.647,1113.647,And this is... that is different in kind from any sort of decision that this Court has ever rendered about--,0.0
2007.07-77,0,stephen_g_breyer,scotus_justice,1113.647,1121.268,All right.,7.621000000000095
2007.07-77,0,stephen_g_breyer,scotus_justice,1121.268,1130.807,"So you're saying that if the cause of a change is a court decision, then you do not have to preclear.",9.538999999999987
2007.07-77,0,stephen_g_breyer,scotus_justice,1130.807,1154.889,"So that if in Mississippi in 1975, there had been a ruling of a court which said segregationist plan number one here is no good, so we're going to go back to the even worse plan that was before, that that wouldn't have had to have been precleared?",24.08199999999988
2007.07-77,0,kevin_c_newsom,,1154.889,1155.922,"--The point, Your Honor, is that that--",1.0330000000001291
2007.07-77,0,stephen_g_breyer,scotus_justice,1155.922,1160.643,"You see where I'm going, and I'm not phrasing it correctly, but you can answer it anyway.",4.721000000000004
2007.07-77,0,kevin_c_newsom,,1160.643,1167.963,"--So the point, Your Honor, is that the result of that court decision would have been immediately enjoined under the Fourteenth Amendment, the Fifteenth Amendment, or section 2.",7.319999999999936
2007.07-77,0,kevin_c_newsom,,1167.963,1169.482,The point about section 5--,1.5190000000000055
2007.07-77,0,antonin_scalia,scotus_justice,1169.482,1175.669,"It would have been able to be brought up here if it was based on a discriminatory intent, certainly.",6.1870000000001255
2007.07-77,0,kevin_c_newsom,,1175.669,1176.536,--Absolutely.,0.8669999999999618
2007.07-77,0,kevin_c_newsom,,1176.536,1179.254,This Court would have cert jurisdiction if there were... if you have the--,2.717999999999847
2007.07-77,0,stephen_g_breyer,scotus_justice,1179.254,1202.236,"But what my question is, is there any authority for the proposition that between 1964 and today, it mattered whether the cause of a change in a State plan was a decision of let's say five members of a court... of a State court... or whether it was a legislative decision.",22.9820000000002
2007.07-77,0,stephen_g_breyer,scotus_justice,1202.236,1206.155,"Because that's what I think you're arguing, and is there any authority that supports you on that?",3.918999999999869
2007.07-77,0,kevin_c_newsom,,1206.155,1232.472,"--If I... if I may, Justice Breyer, as a preface it's important that I emphasize simply as sort of a superstructure point here that as... not only as the plaintiff in this case, but as the party asking the Court to exacerbate federalism costs, within the meaning of Bossier Parish, over what they have been to this point, I think it's my opponents' burden to show you that Congress clearly intended to include these provisions, as opposed to my burden to show you that Congress intended to exclude them.",26.317000000000007
2007.07-77,0,kevin_c_newsom,,1232.472,1235.007,That's essentially what this Court said in Gregory versus Ashcroft.,2.535000000000082
2007.07-77,0,samuel_a_alito_jr,scotus_justice,1235.007,1251.586,"Well, they argue in their brief that there were instances in which State supreme courts participated prior to the enactment of the Voting Rights Act in changes in election requirements for the purposes of disenfranchising African-Americans.",16.57899999999995
2007.07-77,0,samuel_a_alito_jr,scotus_justice,1251.586,1252.536,Are they wrong on that?,0.9500000000000455
2007.07-77,0,samuel_a_alito_jr,scotus_justice,1252.536,1265.526,"And if they're right on that, what reason is there to think that, without any text in section 5 to making an exception for changes that are made by State courts, what would be the reason for reading that in?",12.990000000000009
2007.07-77,0,kevin_c_newsom,,1265.526,1267.295,"Well, I think there are... if I can answer in two parts.",1.7690000000000055
2007.07-77,0,kevin_c_newsom,,1267.295,1281.872,"First with respect to the legislative history, to be sure the Appellees and their amici have brought forward a number of examples of State court judges, principally southern State court judges, doing some pretty despicable stuff, and I'm not here to defend that.",14.576999999999998
